step,timestamp
service_announced,0
admission_resp_provider_1,67
admission_resp_provider_2,105
admission_resp_provider_3,122
admission_resp_provider_4,140
admission_resp_provider_5,197
admission_resp_provider_6,256
required_offers_received,256
provider_chosen,256
deploy_request_sent,257
confirm_deployment_received,1933
establish_vxlan_connection_with_provider_start,1933
establish_vxlan_connection_with_provider_finished,2214
connection_test_success,3888
service_id,service13a11c48
provider_id,provider_3
