step,timestamp
service_announced,0
admission_resp_provider_1,72
admission_resp_provider_2,91
admission_resp_provider_3,136
admission_resp_provider_4,160
admission_resp_provider_5,194
admission_resp_provider_6,228
required_offers_received,228
provider_chosen,228
deploy_request_sent,228
confirm_deployment_received,3053
establish_vxlan_connection_with_provider_start,3053
establish_vxlan_connection_with_provider_finished,3347
connection_test_success,4997
service_id,service47bd4257
provider_id,provider_3
