step,timestamp
service_announced,0
admission_resp_provider_1,78
admission_resp_provider_2,105
admission_resp_provider_3,118
admission_resp_provider_4,124
admission_resp_provider_5,130
admission_resp_provider_6,187
required_offers_received,187
provider_chosen,187
deploy_request_sent,188
confirm_deployment_received,3057
establish_vxlan_connection_with_provider_start,3059
establish_vxlan_connection_with_provider_finished,3358
connection_test_success,5003
service_id,service6f106b6c
provider_id,provider_2
