step,timestamp
service_announced,0
admission_resp_provider_1,54
admission_resp_provider_2,71
admission_resp_provider_3,97
admission_resp_provider_4,111
admission_resp_provider_5,151
admission_resp_provider_6,161
required_offers_received,161
provider_chosen,161
deploy_request_sent,162
confirm_deployment_received,2140
establish_vxlan_connection_with_provider_start,2141
establish_vxlan_connection_with_provider_finished,3203
connection_test_success,4760
service_id,service5053ebe5
provider_id,provider_1
