step,timestamp
service_announced,0
admission_resp_provider_1,65
admission_resp_provider_2,103
admission_resp_provider_3,113
admission_resp_provider_4,176
admission_resp_provider_5,184
admission_resp_provider_6,231
required_offers_received,231
provider_chosen,231
deploy_request_sent,231
confirm_deployment_received,2479
establish_vxlan_connection_with_provider_start,2479
establish_vxlan_connection_with_provider_finished,2784
connection_test_success,4354
service_id,serviceeb57bfa0
provider_id,provider_4
