step,timestamp
service_announced,0
admission_resp_provider_1,68
admission_resp_provider_2,74
admission_resp_provider_3,81
admission_resp_provider_4,93
admission_resp_provider_5,159
admission_resp_provider_6,199
required_offers_received,199
provider_chosen,199
deploy_request_sent,199
confirm_deployment_received,3660
establish_vxlan_connection_with_provider_start,3661
establish_vxlan_connection_with_provider_finished,3920
connection_test_success,5569
service_id,servicecf257bd8
provider_id,provider_3
