step,timestamp
service_announced,0
admission_resp_provider_1,37
admission_resp_provider_2,99
admission_resp_provider_3,124
admission_resp_provider_4,180
admission_resp_provider_5,199
admission_resp_provider_6,261
required_offers_received,261
provider_chosen,261
deploy_request_sent,262
confirm_deployment_received,1801
establish_vxlan_connection_with_provider_start,1802
establish_vxlan_connection_with_provider_finished,2056
connection_test_success,3676
service_id,service9cbddbd3
provider_id,provider_1
