step,timestamp
service_announced,0
admission_resp_provider_1,31
admission_resp_provider_2,51
admission_resp_provider_3,81
admission_resp_provider_4,101
admission_resp_provider_5,131
admission_resp_provider_6,157
required_offers_received,157
provider_chosen,157
deploy_request_sent,157
confirm_deployment_received,2062
establish_vxlan_connection_with_provider_start,2062
establish_vxlan_connection_with_provider_finished,2315
connection_test_success,3895
service_id,servicef1d57939
provider_id,provider_2
