step,timestamp
service_announced,0
admission_resp_provider_1,78
admission_resp_provider_2,101
admission_resp_provider_3,118
admission_resp_provider_4,137
admission_resp_provider_5,183
admission_resp_provider_6,261
required_offers_received,261
provider_chosen,261
deploy_request_sent,262
confirm_deployment_received,2527
establish_vxlan_connection_with_provider_start,2528
establish_vxlan_connection_with_provider_finished,2894
connection_test_success,4577
service_id,service2b933cbf
provider_id,provider_1
