step,timestamp
service_announced,0
admission_resp_provider_1,40
admission_resp_provider_2,45
admission_resp_provider_3,59
admission_resp_provider_4,80
admission_resp_provider_5,95
admission_resp_provider_6,136
required_offers_received,136
provider_chosen,136
deploy_request_sent,136
confirm_deployment_received,1622
establish_vxlan_connection_with_provider_start,1622
establish_vxlan_connection_with_provider_finished,1889
connection_test_success,3476
service_id,service47e03e52
provider_id,provider_2
