step,timestamp
service_announced,0
admission_resp_provider_1,44
admission_resp_provider_2,80
admission_resp_provider_3,117
admission_resp_provider_4,128
admission_resp_provider_5,171
admission_resp_provider_6,197
required_offers_received,197
provider_chosen,197
deploy_request_sent,197
confirm_deployment_received,2334
establish_vxlan_connection_with_provider_start,2334
establish_vxlan_connection_with_provider_finished,2590
connection_test_success,4160
service_id,servicec35a0280
provider_id,provider_3
