step,timestamp
service_announced,0
admission_resp_provider_1,75
admission_resp_provider_2,91
admission_resp_provider_3,98
admission_resp_provider_4,125
admission_resp_provider_5,169
admission_resp_provider_6,249
required_offers_received,249
provider_chosen,249
deploy_request_sent,250
confirm_deployment_received,2581
establish_vxlan_connection_with_provider_start,2581
establish_vxlan_connection_with_provider_finished,2933
connection_test_success,4580
service_id,servicef5c457c7
provider_id,provider_4
