step,timestamp
service_announced,0
admission_resp_provider_1,49
admission_resp_provider_2,83
admission_resp_provider_3,117
admission_resp_provider_4,127
admission_resp_provider_5,173
admission_resp_provider_6,197
required_offers_received,197
provider_chosen,197
deploy_request_sent,198
confirm_deployment_received,1746
establish_vxlan_connection_with_provider_start,1747
establish_vxlan_connection_with_provider_finished,2043
connection_test_success,3618
service_id,service9e1a3d4e
provider_id,provider_6
