step,timestamp
service_announced,0
admission_resp_provider_1,42
admission_resp_provider_2,55
admission_resp_provider_3,67
admission_resp_provider_4,94
admission_resp_provider_5,106
admission_resp_provider_6,150
required_offers_received,150
provider_chosen,150
deploy_request_sent,151
confirm_deployment_received,1515
establish_vxlan_connection_with_provider_start,1515
establish_vxlan_connection_with_provider_finished,1806
connection_test_success,3376
service_id,servicee6d91426
provider_id,provider_3
