step,timestamp
service_announced,0
admission_resp_provider_1,74
admission_resp_provider_2,101
admission_resp_provider_3,120
admission_resp_provider_4,148
admission_resp_provider_5,180
admission_resp_provider_6,190
required_offers_received,190
provider_chosen,190
deploy_request_sent,190
confirm_deployment_received,3807
establish_vxlan_connection_with_provider_start,3808
establish_vxlan_connection_with_provider_finished,4088
connection_test_success,5717
service_id,servicea5586283
provider_id,provider_3
