step,timestamp
service_announced,0
admission_resp_provider_1,67
admission_resp_provider_2,106
admission_resp_provider_3,123
admission_resp_provider_4,141
admission_resp_provider_5,199
admission_resp_provider_6,248
required_offers_received,248
provider_chosen,248
deploy_request_sent,249
confirm_deployment_received,3668
establish_vxlan_connection_with_provider_start,3669
establish_vxlan_connection_with_provider_finished,3927
connection_test_success,5597
service_id,serviceea6e0fb8
provider_id,provider_2
