step,timestamp
service_announced,0
admission_resp_provider_1,51
admission_resp_provider_2,74
admission_resp_provider_3,111
admission_resp_provider_4,118
admission_resp_provider_5,160
admission_resp_provider_6,214
required_offers_received,214
provider_chosen,214
deploy_request_sent,214
confirm_deployment_received,2008
establish_vxlan_connection_with_provider_start,2008
establish_vxlan_connection_with_provider_finished,2290
connection_test_success,3880
service_id,service45d476bb
provider_id,provider_1
