step,timestamp
service_announced,0
admission_resp_provider_1,50
admission_resp_provider_2,71
admission_resp_provider_3,83
admission_resp_provider_4,120
admission_resp_provider_5,140
admission_resp_provider_6,168
required_offers_received,168
provider_chosen,168
deploy_request_sent,169
confirm_deployment_received,1474
establish_vxlan_connection_with_provider_start,1474
establish_vxlan_connection_with_provider_finished,1696
connection_test_success,3310
service_id,serviced40c802a
provider_id,provider_5
