step,timestamp
service_announced,0
admission_resp_provider_1,54
admission_resp_provider_2,68
admission_resp_provider_3,78
admission_resp_provider_4,105
admission_resp_provider_5,111
admission_resp_provider_6,157
required_offers_received,157
provider_chosen,157
deploy_request_sent,157
confirm_deployment_received,2617
establish_vxlan_connection_with_provider_start,2617
establish_vxlan_connection_with_provider_finished,3573
connection_test_success,5126
service_id,servicef3e11192
provider_id,provider_6
