step,timestamp
service_announced,0
admission_resp_provider_1,61
admission_resp_provider_2,78
admission_resp_provider_3,101
admission_resp_provider_4,131
admission_resp_provider_5,174
admission_resp_provider_6,182
required_offers_received,182
provider_chosen,182
deploy_request_sent,183
confirm_deployment_received,2126
establish_vxlan_connection_with_provider_start,2126
establish_vxlan_connection_with_provider_finished,2418
connection_test_success,3977
service_id,service9d094bdb
provider_id,provider_2
