step,timestamp
service_announced,0
admission_resp_provider_1,80
admission_resp_provider_2,128
admission_resp_provider_3,181
admission_resp_provider_4,205
admission_resp_provider_5,224
admission_resp_provider_6,260
required_offers_received,260
provider_chosen,261
deploy_request_sent,261
confirm_deployment_received,4084
establish_vxlan_connection_with_provider_start,4085
establish_vxlan_connection_with_provider_finished,4372
connection_test_success,5997
service_id,serviceb1161611
provider_id,provider_1
