step,timestamp
service_announced,0
admission_resp_provider_1,70
admission_resp_provider_2,106
admission_resp_provider_3,120
admission_resp_provider_4,130
admission_resp_provider_5,136
admission_resp_provider_6,213
required_offers_received,213
provider_chosen,213
deploy_request_sent,214
confirm_deployment_received,3249
establish_vxlan_connection_with_provider_start,3249
establish_vxlan_connection_with_provider_finished,3536
connection_test_success,5181
service_id,service323fda78
provider_id,provider_6
