step,timestamp
service_announced,0
admission_resp_provider_1,55
admission_resp_provider_2,88
admission_resp_provider_3,119
admission_resp_provider_4,125
admission_resp_provider_5,197
admission_resp_provider_6,262
required_offers_received,262
provider_chosen,262
deploy_request_sent,263
confirm_deployment_received,3753
establish_vxlan_connection_with_provider_start,3753
establish_vxlan_connection_with_provider_finished,4768
connection_test_success,6327
service_id,service5799ef33
provider_id,provider_2
