step,timestamp
service_announced,0
admission_resp_provider_1,7
admission_resp_provider_2,17
admission_resp_provider_3,22
admission_resp_provider_4,28
admission_resp_provider_5,34
admission_resp_provider_6,40
required_offers_received,40
provider_chosen,40
deploy_request_sent,40
confirm_deployment_received,1445
establish_vxlan_connection_with_provider_start,1445
establish_vxlan_connection_with_provider_finished,1749
connection_test_success,3313
service_id,serviced9a4a7b7
provider_id,provider_2
