step,timestamp
service_announced,0
admission_resp_provider_1,59
admission_resp_provider_2,92
admission_resp_provider_3,121
admission_resp_provider_4,130
admission_resp_provider_5,170
admission_resp_provider_6,222
required_offers_received,222
provider_chosen,222
deploy_request_sent,222
confirm_deployment_received,1830
establish_vxlan_connection_with_provider_start,1830
establish_vxlan_connection_with_provider_finished,2146
connection_test_success,3771
service_id,service961d344b
provider_id,provider_6
