step,timestamp
service_announced,0
admission_resp_provider_1,69
admission_resp_provider_2,87
admission_resp_provider_3,103
admission_resp_provider_4,123
admission_resp_provider_5,158
admission_resp_provider_6,171
required_offers_received,171
provider_chosen,171
deploy_request_sent,171
confirm_deployment_received,2657
establish_vxlan_connection_with_provider_start,2658
establish_vxlan_connection_with_provider_finished,3207
connection_test_success,4767
service_id,service2245c941
provider_id,provider_4
