step,timestamp
service_announced,0
admission_resp_provider_1,53
admission_resp_provider_2,60
admission_resp_provider_3,67
admission_resp_provider_4,92
admission_resp_provider_5,112
admission_resp_provider_6,125
required_offers_received,125
provider_chosen,125
deploy_request_sent,125
confirm_deployment_received,1639
establish_vxlan_connection_with_provider_start,1639
establish_vxlan_connection_with_provider_finished,1965
connection_test_success,3552
service_id,service25a356c8
provider_id,provider_2
