step,timestamp
service_announced,0
admission_resp_provider_1,69
admission_resp_provider_2,77
admission_resp_provider_3,90
admission_resp_provider_4,125
admission_resp_provider_5,134
admission_resp_provider_6,191
required_offers_received,191
provider_chosen,191
deploy_request_sent,191
confirm_deployment_received,2474
establish_vxlan_connection_with_provider_start,2475
establish_vxlan_connection_with_provider_finished,3345
connection_test_success,4903
service_id,servicefee393d4
provider_id,provider_5
