step,timestamp
service_announced,0
admission_resp_provider_1,29
admission_resp_provider_2,77
admission_resp_provider_3,89
admission_resp_provider_4,108
admission_resp_provider_5,134
admission_resp_provider_6,187
required_offers_received,187
provider_chosen,188
deploy_request_sent,188
confirm_deployment_received,3021
establish_vxlan_connection_with_provider_start,3021
establish_vxlan_connection_with_provider_finished,3673
connection_test_success,5227
service_id,service3436bf2a
provider_id,provider_4
