step,timestamp
service_announced,0
admission_resp_provider_1,31
admission_resp_provider_2,48
admission_resp_provider_3,73
admission_resp_provider_4,107
admission_resp_provider_5,134
admission_resp_provider_6,148
required_offers_received,148
provider_chosen,148
deploy_request_sent,148
confirm_deployment_received,1843
establish_vxlan_connection_with_provider_start,1843
establish_vxlan_connection_with_provider_finished,2173
connection_test_success,3745
service_id,servicec9f8454a
provider_id,provider_5
