step,timestamp
service_announced,0
admission_resp_provider_1,84
admission_resp_provider_2,125
admission_resp_provider_3,152
admission_resp_provider_4,233
admission_resp_provider_5,259
admission_resp_provider_6,283
required_offers_received,283
provider_chosen,283
deploy_request_sent,284
confirm_deployment_received,4381
establish_vxlan_connection_with_provider_start,4382
establish_vxlan_connection_with_provider_finished,4661
connection_test_success,6333
service_id,servicefa024287
provider_id,provider_1
