step,timestamp
service_announced,0
admission_resp_provider_1,57
admission_resp_provider_2,99
admission_resp_provider_3,104
admission_resp_provider_4,148
admission_resp_provider_5,178
admission_resp_provider_6,223
required_offers_received,223
provider_chosen,223
deploy_request_sent,223
confirm_deployment_received,1987
establish_vxlan_connection_with_provider_start,1987
establish_vxlan_connection_with_provider_finished,2244
connection_test_success,3822
service_id,service0f5f6606
provider_id,provider_3
