step,timestamp
service_announced,0
admission_resp_provider_1,55
admission_resp_provider_2,89
admission_resp_provider_3,93
admission_resp_provider_4,126
admission_resp_provider_5,172
admission_resp_provider_6,225
required_offers_received,225
provider_chosen,225
deploy_request_sent,225
confirm_deployment_received,2426
establish_vxlan_connection_with_provider_start,2427
establish_vxlan_connection_with_provider_finished,2709
connection_test_success,4274
service_id,service1c8171a3
provider_id,provider_2
