step,timestamp
service_announced,0
admission_resp_provider_1,77
admission_resp_provider_2,89
admission_resp_provider_3,116
admission_resp_provider_4,122
admission_resp_provider_5,176
admission_resp_provider_6,245
required_offers_received,245
provider_chosen,245
deploy_request_sent,245
confirm_deployment_received,2530
establish_vxlan_connection_with_provider_start,2530
establish_vxlan_connection_with_provider_finished,3291
connection_test_success,4850
service_id,service94def829
provider_id,provider_5
