step,timestamp
service_announced,0
admission_resp_provider_1,63
admission_resp_provider_2,90
admission_resp_provider_3,107
admission_resp_provider_4,124
admission_resp_provider_5,159
admission_resp_provider_6,244
required_offers_received,244
provider_chosen,244
deploy_request_sent,244
confirm_deployment_received,3746
establish_vxlan_connection_with_provider_start,3747
establish_vxlan_connection_with_provider_finished,4030
connection_test_success,5638
service_id,servicef06c96a9
provider_id,provider_2
