step,timestamp
service_announced,0
admission_resp_provider_1,64
admission_resp_provider_2,68
admission_resp_provider_3,75
admission_resp_provider_4,94
admission_resp_provider_5,152
admission_resp_provider_6,195
required_offers_received,195
provider_chosen,195
deploy_request_sent,195
confirm_deployment_received,3277
establish_vxlan_connection_with_provider_start,3277
establish_vxlan_connection_with_provider_finished,3586
connection_test_success,5206
service_id,service7e0ee9b9
provider_id,provider_3
