step,timestamp
service_announced,0
admission_resp_provider_1,53
admission_resp_provider_2,71
admission_resp_provider_3,102
admission_resp_provider_4,111
admission_resp_provider_5,148
admission_resp_provider_6,207
required_offers_received,207
provider_chosen,207
deploy_request_sent,208
confirm_deployment_received,1715
establish_vxlan_connection_with_provider_start,1715
establish_vxlan_connection_with_provider_finished,2005
connection_test_success,3569
service_id,service840dd9a8
provider_id,provider_6
