step,timestamp
service_announced,0
admission_resp_provider_1,85
admission_resp_provider_2,124
admission_resp_provider_3,151
admission_resp_provider_4,232
admission_resp_provider_5,260
admission_resp_provider_6,283
required_offers_received,283
provider_chosen,283
deploy_request_sent,284
confirm_deployment_received,3805
establish_vxlan_connection_with_provider_start,3806
establish_vxlan_connection_with_provider_finished,4095
connection_test_success,5731
service_id,service27235273
provider_id,provider_5
