step,timestamp
service_announced,0
admission_resp_provider_1,61
admission_resp_provider_2,94
admission_resp_provider_3,117
admission_resp_provider_4,132
admission_resp_provider_5,171
admission_resp_provider_6,179
required_offers_received,179
provider_chosen,179
deploy_request_sent,180
confirm_deployment_received,1827
establish_vxlan_connection_with_provider_start,1828
establish_vxlan_connection_with_provider_finished,2673
connection_test_success,4230
service_id,servicecb80c656
provider_id,provider_4
