step,timestamp
service_announced,0
admission_resp_provider_1,67
admission_resp_provider_2,92
admission_resp_provider_3,115
admission_resp_provider_4,143
admission_resp_provider_5,170
admission_resp_provider_6,198
required_offers_received,198
provider_chosen,198
deploy_request_sent,198
confirm_deployment_received,3060
establish_vxlan_connection_with_provider_start,3060
establish_vxlan_connection_with_provider_finished,3376
connection_test_success,5012
service_id,servicef9d40982
provider_id,provider_2
