step,timestamp
service_announced,0
admission_resp_provider_1,37
admission_resp_provider_2,60
admission_resp_provider_3,78
admission_resp_provider_4,93
admission_resp_provider_5,118
admission_resp_provider_6,136
required_offers_received,136
provider_chosen,136
deploy_request_sent,136
confirm_deployment_received,1716
establish_vxlan_connection_with_provider_start,1716
establish_vxlan_connection_with_provider_finished,2340
connection_test_success,3891
service_id,service97c454e4
provider_id,provider_1
