step,timestamp
service_announced,0
admission_resp_provider_1,51
admission_resp_provider_2,85
admission_resp_provider_3,90
admission_resp_provider_4,120
admission_resp_provider_5,166
admission_resp_provider_6,219
required_offers_received,219
provider_chosen,219
deploy_request_sent,219
confirm_deployment_received,2484
establish_vxlan_connection_with_provider_start,2484
establish_vxlan_connection_with_provider_finished,3661
connection_test_success,5215
service_id,servicecc3aeb37
provider_id,provider_5
