step,timestamp
service_announced,0
admission_resp_provider_1,29
admission_resp_provider_2,52
admission_resp_provider_3,61
admission_resp_provider_4,106
admission_resp_provider_5,124
admission_resp_provider_6,153
required_offers_received,153
provider_chosen,153
deploy_request_sent,153
confirm_deployment_received,1916
establish_vxlan_connection_with_provider_start,1917
establish_vxlan_connection_with_provider_finished,2208
connection_test_success,3771
service_id,service18411b88
provider_id,provider_2
