step,timestamp
service_announced,0
admission_resp_provider_1,40
admission_resp_provider_2,86
admission_resp_provider_3,92
admission_resp_provider_4,97
admission_resp_provider_5,142
admission_resp_provider_6,180
required_offers_received,180
provider_chosen,180
deploy_request_sent,180
confirm_deployment_received,966
establish_vxlan_connection_with_provider_start,966
establish_vxlan_connection_with_provider_finished,1541
connection_test_success,3098
service_id,servicee6226306
provider_id,provider_6
