step,timestamp
service_announced,0
admission_resp_provider_1,39
admission_resp_provider_2,48
admission_resp_provider_3,62
admission_resp_provider_4,90
admission_resp_provider_5,100
admission_resp_provider_6,106
required_offers_received,106
provider_chosen,106
deploy_request_sent,106
confirm_deployment_received,1703
establish_vxlan_connection_with_provider_start,1703
establish_vxlan_connection_with_provider_finished,2073
connection_test_success,3674
service_id,service91ec379e
provider_id,provider_3
