step,timestamp
service_announced,0
admission_resp_provider_1,37
admission_resp_provider_2,64
admission_resp_provider_3,80
admission_resp_provider_4,119
admission_resp_provider_5,153
admission_resp_provider_6,168
required_offers_received,168
provider_chosen,168
deploy_request_sent,169
confirm_deployment_received,1697
establish_vxlan_connection_with_provider_start,1697
establish_vxlan_connection_with_provider_finished,1978
connection_test_success,3560
service_id,service60b4eb55
provider_id,provider_6
