step,timestamp
service_announced,0
admission_resp_provider_1,57
admission_resp_provider_2,64
admission_resp_provider_3,89
admission_resp_provider_4,121
admission_resp_provider_5,126
admission_resp_provider_6,172
required_offers_received,172
provider_chosen,172
deploy_request_sent,172
confirm_deployment_received,2503
establish_vxlan_connection_with_provider_start,2503
establish_vxlan_connection_with_provider_finished,2817
connection_test_success,4398
service_id,service2e5c7a15
provider_id,provider_6
