step,timestamp
service_announced,0
admission_resp_provider_1,42
admission_resp_provider_2,57
admission_resp_provider_3,86
admission_resp_provider_4,108
admission_resp_provider_5,137
admission_resp_provider_6,165
required_offers_received,165
provider_chosen,165
deploy_request_sent,165
confirm_deployment_received,1147
establish_vxlan_connection_with_provider_start,1147
establish_vxlan_connection_with_provider_finished,1373
connection_test_success,2966
service_id,service177e3fe0
provider_id,provider_5
