step,timestamp
service_announced,0
admission_resp_provider_1,53
admission_resp_provider_2,67
admission_resp_provider_3,92
admission_resp_provider_4,114
admission_resp_provider_5,129
admission_resp_provider_6,168
required_offers_received,168
provider_chosen,168
deploy_request_sent,169
confirm_deployment_received,1739
establish_vxlan_connection_with_provider_start,1739
establish_vxlan_connection_with_provider_finished,2008
connection_test_success,3594
service_id,serviceaea40cb9
provider_id,provider_3
