step,timestamp
service_announced,0
admission_resp_provider_1,69
admission_resp_provider_2,126
admission_resp_provider_3,151
admission_resp_provider_4,185
admission_resp_provider_5,197
admission_resp_provider_6,204
required_offers_received,204
provider_chosen,204
deploy_request_sent,204
confirm_deployment_received,2129
establish_vxlan_connection_with_provider_start,2129
establish_vxlan_connection_with_provider_finished,2442
connection_test_success,4119
service_id,servicec617a933
provider_id,provider_4
