step,timestamp
service_announced,0
admission_resp_provider_1,48
admission_resp_provider_2,102
admission_resp_provider_3,127
admission_resp_provider_4,162
admission_resp_provider_5,220
admission_resp_provider_6,240
required_offers_received,240
provider_chosen,240
deploy_request_sent,240
confirm_deployment_received,4466
establish_vxlan_connection_with_provider_start,4467
establish_vxlan_connection_with_provider_finished,4741
connection_test_success,6382
service_id,service406bfd6b
provider_id,provider_5
