step,timestamp
service_announced,0
admission_resp_provider_1,81
admission_resp_provider_2,102
admission_resp_provider_3,117
admission_resp_provider_4,136
admission_resp_provider_5,187
admission_resp_provider_6,261
required_offers_received,261
provider_chosen,261
deploy_request_sent,261
confirm_deployment_received,2724
establish_vxlan_connection_with_provider_start,2724
establish_vxlan_connection_with_provider_finished,3023
connection_test_success,4635
service_id,servicebf7e8bf5
provider_id,provider_4
