step,timestamp
service_announced,0
admission_resp_provider_1,27
admission_resp_provider_2,72
admission_resp_provider_3,85
admission_resp_provider_4,101
admission_resp_provider_5,128
admission_resp_provider_6,165
required_offers_received,165
provider_chosen,165
deploy_request_sent,165
confirm_deployment_received,2079
establish_vxlan_connection_with_provider_start,2080
establish_vxlan_connection_with_provider_finished,2315
connection_test_success,3908
service_id,serviceb622bf30
provider_id,provider_5
