step,timestamp
service_announced,0
admission_resp_provider_1,60
admission_resp_provider_2,68
admission_resp_provider_3,89
admission_resp_provider_4,125
admission_resp_provider_5,130
admission_resp_provider_6,169
required_offers_received,169
provider_chosen,169
deploy_request_sent,169
confirm_deployment_received,2476
establish_vxlan_connection_with_provider_start,2476
establish_vxlan_connection_with_provider_finished,2785
connection_test_success,4350
service_id,serviceaf3d707c
provider_id,provider_2
