step,timestamp
service_announced,0
admission_resp_provider_1,41
admission_resp_provider_2,60
admission_resp_provider_3,66
admission_resp_provider_4,98
admission_resp_provider_5,127
admission_resp_provider_6,132
required_offers_received,132
provider_chosen,132
deploy_request_sent,132
confirm_deployment_received,2944
establish_vxlan_connection_with_provider_start,2944
establish_vxlan_connection_with_provider_finished,3690
connection_test_success,5249
service_id,servicee8568e4f
provider_id,provider_1
