step,timestamp
service_announced,0
admission_resp_provider_1,64
admission_resp_provider_2,106
admission_resp_provider_3,116
admission_resp_provider_4,129
admission_resp_provider_5,179
admission_resp_provider_6,186
required_offers_received,186
provider_chosen,186
deploy_request_sent,186
confirm_deployment_received,2088
establish_vxlan_connection_with_provider_start,2088
establish_vxlan_connection_with_provider_finished,2861
connection_test_success,4417
service_id,serviceffa998fa
provider_id,provider_4
