step,timestamp
service_announced,0
admission_resp_provider_1,48
admission_resp_provider_2,79
admission_resp_provider_3,115
admission_resp_provider_4,130
admission_resp_provider_5,177
admission_resp_provider_6,229
required_offers_received,229
provider_chosen,229
deploy_request_sent,230
confirm_deployment_received,1592
establish_vxlan_connection_with_provider_start,1593
establish_vxlan_connection_with_provider_finished,1861
connection_test_success,3482
service_id,servicef2579d9a
provider_id,provider_4
