step,timestamp
service_announced,0
admission_resp_provider_1,83
admission_resp_provider_2,175
admission_resp_provider_3,190
admission_resp_provider_4,210
admission_resp_provider_5,229
admission_resp_provider_6,242
required_offers_received,242
provider_chosen,242
deploy_request_sent,244
confirm_deployment_received,2283
establish_vxlan_connection_with_provider_start,2284
establish_vxlan_connection_with_provider_finished,2565
connection_test_success,4230
service_id,service6f38f837
provider_id,provider_4
