step,timestamp
service_announced,0
admission_resp_provider_1,57
admission_resp_provider_2,91
admission_resp_provider_3,110
admission_resp_provider_4,132
admission_resp_provider_5,168
admission_resp_provider_6,188
required_offers_received,188
provider_chosen,188
deploy_request_sent,188
confirm_deployment_received,1386
establish_vxlan_connection_with_provider_start,1386
establish_vxlan_connection_with_provider_finished,1917
connection_test_success,3472
service_id,service76aaab39
provider_id,provider_5
