step,timestamp
service_announced,0
admission_resp_provider_1,37
admission_resp_provider_2,78
admission_resp_provider_3,101
admission_resp_provider_4,110
admission_resp_provider_5,158
admission_resp_provider_6,198
required_offers_received,198
provider_chosen,198
deploy_request_sent,198
confirm_deployment_received,2418
establish_vxlan_connection_with_provider_start,2419
establish_vxlan_connection_with_provider_finished,2744
connection_test_success,4320
service_id,servicef7efa701
provider_id,provider_4
