step,timestamp
service_announced,0
admission_resp_provider_1,75
admission_resp_provider_2,102
admission_resp_provider_3,110
admission_resp_provider_4,117
admission_resp_provider_5,128
admission_resp_provider_6,179
required_offers_received,179
provider_chosen,179
deploy_request_sent,180
confirm_deployment_received,1697
establish_vxlan_connection_with_provider_start,1697
establish_vxlan_connection_with_provider_finished,2399
connection_test_success,3965
service_id,servicef5248779
provider_id,provider_1
