step,timestamp
service_announced,0
admission_resp_provider_1,50
admission_resp_provider_2,73
admission_resp_provider_3,84
admission_resp_provider_4,90
admission_resp_provider_5,110
admission_resp_provider_6,159
required_offers_received,159
provider_chosen,159
deploy_request_sent,159
confirm_deployment_received,2624
establish_vxlan_connection_with_provider_start,2624
establish_vxlan_connection_with_provider_finished,2921
connection_test_success,4481
service_id,service34a0ee84
provider_id,provider_6
