step,timestamp
service_announced,0
admission_resp_provider_1,77
admission_resp_provider_2,96
admission_resp_provider_3,102
admission_resp_provider_4,128
admission_resp_provider_5,172
admission_resp_provider_6,253
required_offers_received,253
provider_chosen,253
deploy_request_sent,254
confirm_deployment_received,2494
establish_vxlan_connection_with_provider_start,2495
establish_vxlan_connection_with_provider_finished,2831
connection_test_success,4484
service_id,service8f9b7384
provider_id,provider_1
