step,timestamp
service_announced,0
admission_resp_provider_1,52
admission_resp_provider_2,83
admission_resp_provider_3,117
admission_resp_provider_4,128
admission_resp_provider_5,174
admission_resp_provider_6,197
required_offers_received,197
provider_chosen,197
deploy_request_sent,197
confirm_deployment_received,2882
establish_vxlan_connection_with_provider_start,2882
establish_vxlan_connection_with_provider_finished,3167
connection_test_success,4753
service_id,servicede5e4b5b
provider_id,provider_3
